w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate
440030211004019,250056512001009,1,0,1,0,0,0,1,1,0,0,20170919
440030211004019,250056513002003,1,0,1,0,0,0,1,0,1,0,20170919
440030211004019,250056525001006,1,0,1,0,0,0,1,0,0,1,20170919
440030211004019,250056531011034,1,0,0,1,0,0,1,0,0,1,20170919
440030211004019,250056531022029,1,0,0,1,0,0,1,1,0,0,20170919
440030211004019,250056533013008,1,0,1,0,0,0,1,0,1,0,20170919
440030211004019,250056552002000,1,0,0,1,0,0,1,0,1,0,20170919
440030211004019,250059855001004,1,0,0,1,0,0,1,0,1,0,20170919
440030211004019,250059855001024,1,0,0,1,0,0,1,1,0,0,20170919
440030211004019,250138120013010,1,1,0,0,0,0,1,0,0,1,20170919
440030211004019,250138138011034,1,1,0,0,0,0,1,0,1,0,20170919
440030211004019,250138138011044,1,0,1,0,0,0,1,0,0,1,20170919
440030211004019,250158201012047,1,1,0,0,0,1,0,0,1,0,20170919
440030211004019,250173311012022,1,0,1,0,0,1,0,0,0,1,20170919
440030211004019,250173602004043,1,0,0,1,0,0,1,1,0,0,20170919
440030211004019,250173689011012,1,0,1,0,0,0,1,0,0,1,20170919
440030211004019,250173731003014,1,0,1,0,0,0,1,0,0,1,20170919
440030211004019,250173739004000,1,0,0,1,0,0,1,0,1,0,20170919
440030211004019,250173872011013,1,0,0,1,0,0,1,0,0,1,20170919
440030211004019,250173872013003,1,0,0,1,0,0,1,0,0,1,20170919
440030211004019,250173872021000,1,0,1,0,0,0,1,0,0,1,20170919
440030211004019,250214008001002,1,0,1,0,0,0,1,0,0,1,20170919
440030211004019,250214042012001,1,1,0,0,0,0,1,0,1,0,20170919
440030211004019,250214042012010,1,0,1,0,0,0,1,0,0,1,20170919
440030211004019,250214043012000,1,0,1,0,0,0,1,0,0,1,20170919
440030211004019,250214043021026,1,0,0,1,1,0,0,0,0,1,20170919
440030211004019,250214101002044,1,0,0,1,0,0,1,0,1,0,20170919
440030211004019,250214101004042,1,0,0,1,0,0,1,0,1,0,20170919
440030211004019,250214103001000,1,0,0,1,0,0,1,0,1,0,20170919
440030211004019,250214153001000,1,0,1,0,0,0,1,0,1,0,20170919
440030211004019,250214162001011,1,0,1,0,0,0,1,0,1,0,20170919
440030211004019,250214177022004,1,0,0,1,0,0,1,0,1,0,20170919
440030211004019,250214180041016,1,1,0,0,0,0,1,0,1,0,20170919
440030211004019,250214203022006,1,0,1,0,0,0,1,0,1,0,20170919
440030211004019,250214401004013,1,0,0,1,0,0,1,1,0,0,20170919
440030211004019,250214412042001,1,0,1,0,0,1,0,0,0,1,20170919
440030211004019,250214421022008,2,1,0,1,1,0,1,0,1,1,20170919
440030211004019,250214421024000,1,0,1,0,0,0,1,0,1,0,20170919
440030211004019,250214421032013,1,0,1,0,0,1,0,0,1,0,20170919
440030211004019,250214422011024,1,0,1,0,0,0,1,0,0,1,20170919
440030211004019,250214431011015,1,0,0,1,1,0,0,1,0,0,20170919
440030211004019,250214431012019,1,0,1,0,0,0,1,0,0,1,20170919
440030211004019,250214431014039,1,0,0,1,0,0,1,0,0,1,20170919
440030211004019,250214571002008,1,1,0,0,0,1,0,0,1,0,20170919
440030211004019,250235001013025,1,0,1,0,0,0,1,0,0,1,20170919
440030211004019,250235071012008,1,1,0,0,0,1,0,0,1,0,20170919
440030211004019,250235091012031,1,0,1,0,0,0,1,0,0,1,20170919
440030211004019,250235106002015,1,0,1,0,1,0,0,0,1,0,20170919
440030211004019,250235116006013,1,1,0,0,0,1,0,0,1,0,20170919
440030211004019,250235117011000,1,0,0,1,1,0,0,0,0,1,20170919
440030211004019,250235211013005,1,0,0,1,0,0,1,0,0,1,20170919
440030211004019,250235212024009,1,0,0,1,0,0,1,0,1,0,20170919
440030211004019,250235221024031,1,0,0,1,0,0,1,0,1,0,20170919
440030211004019,250235241023001,1,0,1,0,0,1,0,0,0,1,20170919
440030211004019,250235261003016,1,0,1,0,0,0,1,0,1,0,20170919
440030211004019,250235306001021,1,0,1,0,0,0,1,0,1,0,20170919
440030211004019,250235422003004,1,0,0,1,0,0,1,0,1,0,20170919
440030211004019,250235431002045,1,0,0,1,0,0,1,0,1,0,20170919
440030211004019,250235451001017,1,0,0,1,1,0,0,0,1,0,20170919
440030211004019,250235454005000,1,0,0,1,1,0,0,0,1,0,20170919
440030211004019,250250005042011,1,0,0,1,0,0,1,0,0,1,20170919
440030211004019,250251101031013,1,0,1,0,0,0,1,0,1,0,20170919
440030211004019,250251303005003,1,0,1,0,0,0,1,0,1,0,20170919
440030211004019,250277318004008,1,0,1,0,0,0,1,0,1,0,20170919
440030211004019,250277326005009,1,0,0,1,0,0,1,0,1,0,20170919
440030211004019,250277362003017,1,0,1,0,0,0,1,0,1,0,20170919
440030211004019,250277411024014,1,0,1,0,0,0,1,0,0,1,20170919
440030211004019,250277471011058,1,0,1,0,0,0,1,0,1,0,20170919
440030211004019,250277471013033,1,0,1,0,1,0,0,0,1,0,20170919
440030211004019,250277471022016,1,0,1,0,0,0,1,0,1,0,20170919
440030211004019,250277511011092,1,0,1,0,1,0,0,0,1,0,20170919
440030211004019,250277521002036,1,0,0,1,0,0,1,0,0,1,20170919
440030211004019,250277531002018,1,0,1,0,0,0,1,0,0,1,20170919
440030211004019,250277531003044,1,1,0,0,0,0,1,0,1,0,20170919
440030211004019,250277541003059,1,1,0,0,0,0,1,1,0,0,20170919
440030211004019,250277541004002,1,0,1,0,0,1,0,1,0,0,20170919
440030211004019,250277551002011,1,0,1,0,0,0,1,0,1,0,20170919
440030211004019,250277561022071,1,1,0,0,0,1,0,0,0,1,20170919
440030211004019,250277561023041,1,0,1,0,0,0,1,0,1,0,20170919
440030211004019,250277575001000,1,0,1,0,0,0,1,0,1,0,20170919
440030211004019,330150039021000,1,0,1,0,0,0,1,1,0,0,20170919
440030211004019,340170006002005,1,0,1,0,0,0,1,0,0,1,20170919
440030211004019,340170186001003,1,0,1,0,0,1,0,0,1,0,20170919
440030211004019,340390375004023,1,0,1,0,0,0,1,0,0,1,20170919
440030211004019,360610140002002,1,1,0,0,0,0,1,1,0,0,20170919
440030211004019,361031461061000,1,0,1,0,1,0,0,1,0,0,20170919
440030211004019,361031907073005,1,0,1,0,0,0,1,0,1,0,20170919
440030211004019,421010340002001,1,0,1,0,1,0,0,0,1,0,20170919
440030211004019,481830102003016,1,0,0,1,0,0,1,0,0,1,20170919
440030211004020,090116934003012,1,0,1,0,0,0,1,1,0,0,20170919
440030211004020,090135261011017,1,0,0,1,0,0,1,1,0,0,20170919
440030211004020,090158301005013,1,0,1,0,1,0,0,1,0,0,20170919
440030211004020,090159011002055,1,1,0,0,0,1,0,0,0,1,20170919
440030211004020,090159072002028,1,0,0,1,0,0,1,1,0,0,20170919
440030211004020,250056001001024,1,0,1,0,0,0,1,1,0,0,20170919
440030211004020,250056102023009,1,0,1,0,0,1,0,1,0,0,20170919
440030211004020,250056111012011,1,0,0,1,0,0,1,0,0,1,20170919
440030211004020,250056311001002,1,0,1,0,1,0,0,1,0,0,20170919
440030211004020,250056311005010,1,0,0,1,0,1,0,1,0,0,20170919
440030211004020,250056321001012,1,0,0,1,0,0,1,1,0,0,20170919
440030211004020,250056322002021,1,0,0,1,0,0,1,1,0,0,20170919
440030211004020,250056331002007,1,0,1,0,0,0,1,1,0,0,20170919
440030211004020,250056332002029,1,0,0,1,0,0,1,1,0,0,20170919
440030211004020,250056403003011,1,0,1,0,0,0,1,0,0,1,20170919
440030211004020,250056406003004,1,0,1,0,0,1,0,0,0,1,20170919
440030211004020,250056425001018,1,0,1,0,0,0,1,1,0,0,20170919
440030211004020,250056425002021,1,1,0,0,0,0,1,0,0,1,20170919
440030211004020,250056442003025,1,0,0,1,0,0,1,0,0,1,20170919
440030211004020,250056451011017,1,0,1,0,0,0,1,0,0,1,20170919
440030211004020,250056509001004,1,0,0,1,0,0,1,0,0,1,20170919
440030211004020,250056542002002,1,0,1,0,0,1,0,1,0,0,20170919
440030211004020,250092151011015,1,0,1,0,1,0,0,1,0,0,20170919
440030211004020,250214112003000,1,0,1,0,0,0,1,0,0,1,20170919
440030211004020,250214194003008,1,0,1,0,0,0,1,1,0,0,20170919
440030211004020,250235601006047,1,0,1,0,0,0,1,0,0,1,20170919
440030211004020,250277309023009,1,0,1,0,0,0,1,0,0,1,20170919
440030211004020,250277461001018,1,0,1,0,0,1,0,1,0,0,20170919
440030211004020,250277481001022,1,0,1,0,0,0,1,0,0,1,20170919
440030211004020,250277552003014,1,0,0,1,0,0,1,1,0,0,20170919
440030211004020,360050462014000,1,0,1,0,1,0,0,1,0,0,20170919
440030211004020,361031907052039,1,0,1,0,0,0,1,1,0,0,20170919
440030211004021,250056318003005,1,0,1,0,0,0,1,1,0,0,20170919
440030211004021,250056321002023,1,0,0,1,0,0,1,1,0,0,20170919
440030211004021,250056322002010,1,0,1,0,0,0,1,1,0,0,20170919
440030211004021,250056520002002,1,0,0,1,0,0,1,0,1,0,20170919
440030211004021,250056526002010,1,0,0,1,0,0,1,0,1,0,20170919
440030211004021,250173131023029,1,1,0,0,0,1,0,1,0,0,20170919
440030211004021,360470166001004,1,0,1,0,0,0,1,1,0,0,20170919
440030211004021,361032011001017,1,0,1,0,1,0,0,1,0,0,20170919
440030211004024,250056418002003,1,1,0,0,0,1,0,0,0,1,20170919
440030211004024,250059855001029,1,0,1,0,0,1,0,0,0,1,20170919
440030211004024,250277395003020,1,1,0,0,1,0,0,0,0,1,20170919
440030211004024,340130212002005,1,1,0,0,0,0,1,0,0,1,20170919
440030211004025,250056418002007,1,1,0,0,0,1,0,0,0,1,20170919
440030211004025,360810779082001,1,0,1,0,0,1,0,0,0,1,20170919
440030211004026,250056311004019,1,0,1,0,0,0,1,0,0,1,20170919
440030211004026,250214421014004,1,0,1,0,1,0,0,0,0,1,20170919
440030211004026,250277261002045,1,0,0,1,0,0,1,0,0,1,20170919
440030211004029,090116964002014,1,0,0,1,0,0,1,0,1,0,20170919
440030211004029,090158004001008,1,0,0,1,0,1,0,1,0,0,20170919
440030211004029,090158006003008,1,0,1,0,0,0,1,0,0,1,20170919
440030211004029,090159041003043,1,1,0,0,1,0,0,0,1,0,20170919
440030211004029,250056122003027,1,0,1,0,0,0,1,0,0,1,20170919
440030211004029,250056161002028,1,0,1,0,0,1,0,0,1,0,20170919
440030211004029,250056301012010,1,1,0,0,0,1,0,0,0,1,20170919
440030211004029,250056304001029,1,0,0,1,0,0,1,0,1,0,20170919
440030211004029,250056311003052,1,0,1,0,0,1,0,1,0,0,20170919
440030211004029,250056311005014,1,0,1,0,1,0,0,0,0,1,20170919
440030211004029,250056311006004,1,0,1,0,0,1,0,0,0,1,20170919
440030211004029,250056321001004,1,0,0,1,0,1,0,0,0,1,20170919
440030211004029,250056322004030,1,1,0,0,0,1,0,0,0,1,20170919
440030211004029,250056331002021,1,0,1,0,0,1,0,0,0,1,20170919
440030211004029,250056332003036,1,0,1,0,0,1,0,0,0,1,20170919
440030211004029,250056402003012,1,0,1,0,0,0,1,0,0,1,20170919
440030211004029,250056416002021,1,0,1,0,1,0,0,1,0,0,20170919
440030211004029,250056461014045,1,0,1,0,0,1,0,0,0,1,20170919
440030211004029,250173321003010,1,0,1,0,0,0,1,0,0,1,20170919
440030211004029,250214195001005,1,0,1,0,0,0,1,0,1,0,20170919
440030211004029,250214422012025,1,0,1,0,0,0,1,0,0,1,20170919
440030211004029,250235411001007,1,0,0,1,0,0,1,0,1,0,20170919
440030211004029,250235422003028,1,0,0,1,0,0,1,0,0,1,20170919
440030211004029,250277521004022,1,0,1,0,0,0,1,0,0,1,20170919
440030211004031,090158005006013,1,1,0,0,1,0,0,0,0,1,20170919
440030211004031,250056406002014,1,0,1,0,0,1,0,0,0,1,20170919
440030211004031,250056451012046,1,0,1,0,1,0,0,0,0,1,20170919
440030211004031,360099606003045,1,1,0,0,1,0,0,0,0,1,20170919
440030211004033,090116962003006,1,0,1,0,0,0,1,1,0,0,20170919
440030211004033,090159073001020,1,0,1,0,0,0,1,1,0,0,20170919
440030211004033,250056112021025,1,0,1,0,0,1,0,1,0,0,20170919
440030211004033,250056311001003,1,0,1,0,1,0,0,1,0,0,20170919
440030211004033,250056405002006,1,0,1,0,0,0,1,1,0,0,20170919
440030211004033,250235308012057,1,1,0,0,1,0,0,1,0,0,20170919
440030211004034,250056461011003,1,1,0,0,1,0,0,0,0,1,20170919
440030211004034,250277491003001,1,1,0,0,1,0,0,0,0,1,20170919
440030211004037,250056514003009,1,0,1,0,0,0,1,0,0,1,20170919
440030211004037,250251010021004,1,1,0,0,0,1,0,0,0,1,20170919
440030211004038,090034715002029,1,0,0,1,0,0,1,0,0,1,20170919
440030211004038,250056102032009,1,0,1,0,0,0,1,0,0,1,20170919
440030211004038,250056302005024,1,0,1,0,0,0,1,0,0,1,20170919
440030211004038,250056441022003,1,0,1,0,0,0,1,0,0,1,20170919
440030211004038,250214412041023,1,0,1,0,0,0,1,0,0,1,20170919
440030211004043,250235423004004,1,0,1,0,0,0,1,0,0,1,20170919
440030211004043,250277315003002,1,1,0,0,0,0,1,0,0,1,20170919
440030211004045,250214421032021,1,0,1,0,0,1,0,1,0,0,20170919
440030211004045,361190001031000,1,0,1,0,1,0,0,1,0,0,20170919
440030211004047,230050042004002,1,1,0,0,1,0,0,0,0,1,20170919
440030211004047,250056138004013,1,1,0,0,1,0,0,0,0,1,20170919
440030211004047,250056533042027,1,0,1,0,0,0,1,0,0,1,20170919
440030211004047,250277329021016,1,1,0,0,1,0,0,0,0,1,20170919
440030211004048,090158004003018,1,0,1,0,0,1,0,0,1,0,20170919
440030211004048,090159044002010,1,0,0,1,0,1,0,0,1,0,20170919
440030211004048,250056332002004,1,1,0,0,1,0,0,0,1,0,20170919
440030211004049,250056321002007,1,0,0,1,0,1,0,0,0,1,20170919
440030211004049,250056322002004,1,1,0,0,1,0,0,0,0,1,20170919
440030211004049,250056401003000,1,0,1,0,0,0,1,0,0,1,20170919
440030211004049,250056441012012,1,0,1,0,0,0,1,0,0,1,20170919
440030211004049,250277307001013,1,1,0,0,1,0,0,0,0,1,20170919
440030211004049,250277324004010,1,1,0,0,1,0,0,0,0,1,20170919
440030211004052,250056416001003,1,0,1,0,1,0,0,1,0,0,20170919
440030211004054,250214401005043,1,1,0,0,0,1,0,1,0,0,20170919
440030211004055,250056111021006,1,0,0,1,0,0,1,0,1,0,20170919
440030211004055,250056141023010,1,0,1,0,0,1,0,0,0,1,20170919
440030211004055,250251106073010,1,1,0,0,0,0,1,0,1,0,20170919
440030211004058,090117091002084,1,0,1,0,0,1,0,0,0,1,20170919
440030211004058,090118705021020,1,1,0,0,0,1,0,0,0,1,20170919
440030211004058,090138502006002,1,1,0,0,1,0,0,0,0,1,20170919
440030211004058,090158003003000,1,0,1,0,0,0,1,1,0,0,20170919
440030211004058,230010207002017,1,1,0,0,1,0,0,0,0,1,20170919
440030211004058,250010122003091,1,1,0,0,1,0,0,0,0,1,20170919
440030211004058,250010144022015,1,0,1,0,0,0,1,0,0,1,20170919
440030211004058,250056112021019,1,0,1,0,0,0,1,0,0,1,20170919
440030211004058,250056136001000,1,0,1,0,1,0,0,0,0,1,20170919
440030211004058,250056303002042,1,0,1,0,0,1,0,0,0,1,20170919
440030211004058,250056303002054,1,0,1,0,0,0,1,0,0,1,20170919
440030211004058,250056311006002,1,0,1,0,0,1,0,1,0,0,20170919
440030211004058,250056313003034,1,0,1,0,1,0,0,0,0,1,20170919
440030211004058,250056321006011,1,0,1,0,0,0,1,0,0,1,20170919
440030211004058,250056321006013,1,0,1,0,1,0,0,0,0,1,20170919
440030211004058,250056322005000,1,1,0,0,1,0,0,0,0,1,20170919
440030211004058,250056331001015,1,0,0,1,1,0,0,0,0,1,20170919
440030211004058,250056332001052,1,0,0,1,0,1,0,0,0,1,20170919
440030211004058,250056402001013,1,1,0,0,1,0,0,0,0,1,20170919
440030211004058,250056451012053,1,0,0,1,1,0,0,0,0,1,20170919
440030211004058,250056552005000,1,0,1,0,1,0,0,0,0,1,20170919
440030211004058,250092055001067,1,0,1,0,0,1,0,0,0,1,20170919
440030211004058,250235105032006,1,0,1,0,1,0,0,0,0,1,20170919
440030211004058,250235411002059,1,0,1,0,0,0,1,0,0,1,20170919
440030211004058,250277471011023,1,1,0,0,1,0,0,0,0,1,20170919
440030211004058,250277561012005,1,1,0,0,1,0,0,0,0,1,20170919
440030211004058,500070030002035,1,0,1,0,1,0,0,0,0,1,20170919
440030211004058,500070040021025,1,1,0,0,1,0,0,0,0,1,20170919
440030211004060,090010719001003,1,0,1,0,0,1,0,0,1,0,20170919
440030211004060,090158005006006,1,0,0,1,0,1,0,0,1,0,20170919
440030211004060,250214431025019,1,0,1,0,0,1,0,0,1,0,20170919
440030211004062,090118705022019,1,1,0,0,0,0,1,1,0,0,20170919
440030211004062,250010108001005,1,0,0,1,0,0,1,1,0,0,20170919
440030211004062,250056322004042,1,0,0,1,0,0,1,1,0,0,20170919
440030211004062,250056408002041,1,0,1,0,0,0,1,0,0,1,20170919
440030211004062,250072002003048,1,0,1,0,0,0,1,0,0,1,20170919
440030211004062,250214091012006,1,0,1,0,0,1,0,1,0,0,20170919
440030211004062,250214131005019,1,1,0,0,0,1,0,1,0,0,20170919
440030211004062,250251605012006,1,0,1,0,0,0,1,1,0,0,20170919
440030211004062,250277471011058,1,0,1,0,0,0,1,0,0,1,20170919
440030212001000,090116935001000,1,0,1,0,0,0,1,0,0,1,20170919
440030212001000,090117161011035,1,0,1,0,1,0,0,0,1,0,20170919
440030212001000,090159051001013,1,1,0,0,0,1,0,0,1,0,20170919
440030212001000,120570115142011,1,0,1,0,0,0,1,0,1,0,20170919
440030212001000,230050111004033,1,0,1,0,0,1,0,0,1,0,20170919
440030212001000,250056321001010,1,0,1,0,1,0,0,0,0,1,20170919
440030212001000,250056321004000,1,0,1,0,1,0,0,0,0,1,20170919
440030212001000,250056402004020,1,0,1,0,0,0,1,0,1,0,20170919
440030212001000,250056408001001,1,1,0,0,0,1,0,0,1,0,20170919
440030212001000,250056412002044,1,0,1,0,0,0,1,0,0,1,20170919
440030212001000,250056413002010,1,1,0,0,0,1,0,0,1,0,20170919
440030212001000,250056442005008,1,0,0,1,0,0,1,0,0,1,20170919
440030212001000,250056451012002,1,0,1,0,0,0,1,0,0,1,20170919
440030212001000,250214180024013,1,1,0,0,1,0,0,0,0,1,20170919
440030212001000,250214431022011,1,0,0,1,0,0,1,0,1,0,20170919
440030212001000,250214563023000,1,1,0,0,0,1,0,0,0,1,20170919
440030212001000,250251207002004,1,0,1,0,0,0,1,0,0,1,20170919
440030212001000,340270433012012,1,0,1,0,0,1,0,0,1,0,20170919
440030212001000,360050401002001,1,0,1,0,1,0,0,0,0,1,20170919
440030212001000,360610072006000,1,1,0,0,1,0,0,0,0,1,20170919
440030212001000,361119503002016,1,1,0,0,1,0,0,0,0,1,20170919
440030212001000,420550114004001,1,0,1,0,1,0,0,0,0,1,20170919
440030212001003,360610044006002,1,0,0,1,1,0,0,0,0,1,20170919
440030212001005,080010095532008,1,0,1,0,1,0,0,0,0,1,20170919
440030212001005,090158006002004,1,0,0,1,0,1,0,0,0,1,20170919
440030212001005,250056136002001,1,0,1,0,0,0,1,0,0,1,20170919
440030212001005,250056151005053,1,0,1,0,1,0,0,0,0,1,20170919
440030212001005,250056303004027,1,0,0,1,0,1,0,0,0,1,20170919
440030212001005,250056311005005,1,0,1,0,0,0,1,0,0,1,20170919
440030212001005,250056404003021,1,0,1,0,0,1,0,0,0,1,20170919
440030212001005,250056418001001,1,1,0,0,1,0,0,0,1,0,20170919
440030212001005,250056442002007,1,0,0,1,0,0,1,0,0,1,20170919
440030212001005,250056451011018,1,0,1,0,1,0,0,0,0,1,20170919
440030212001005,250250004021001,1,0,1,0,0,0,1,0,0,1,20170919
440030212001005,360070121014022,1,0,1,0,0,0,1,0,0,1,20170919
440030212001005,360610146013000,1,0,1,0,1,0,0,0,0,1,20170919
440030212001009,250056332002034,1,0,1,0,0,1,0,1,0,0,20170919
440030212001010,250056421001034,1,0,1,0,0,0,1,0,0,1,20170919
440030212001010,250056451031065,1,0,0,1,0,0,1,0,0,1,20170919
440030212001010,250072002002094,1,0,0,1,0,0,1,0,0,1,20170919
440030212001010,250214412041014,1,0,1,0,0,0,1,0,0,1,20170919
440030212001010,250235071034020,1,0,0,1,0,0,1,0,0,1,20170919
440030212001010,360179701001098,1,0,0,1,0,0,1,0,0,1,20170919
440030212001011,250039007004006,1,1,0,0,0,1,0,0,0,1,20170919
440030212001011,250056332003001,1,1,0,0,0,1,0,1,0,0,20170919
440030212001011,250056403002000,1,0,1,0,0,1,0,0,0,1,20170919
440030212001011,250056451032015,1,0,0,1,0,1,0,0,0,1,20170919
440030212001011,250056461033003,1,0,1,0,0,1,0,0,0,1,20170919
440030212001011,250235116001008,1,0,1,0,1,0,0,0,0,1,20170919
440030212001011,360610238021000,1,0,1,0,1,0,0,0,0,1,20170919
440030212001011,420770021003017,1,0,1,0,1,0,0,0,0,1,20170919
440030212002001,250056441011043,1,1,0,0,1,0,0,0,0,1,20170919
440030212002001,250056451023056,1,0,1,0,0,1,0,0,0,1,20170919
440030212002008,500239554002002,1,1,0,0,1,0,0,0,0,1,20170919
440030212002013,250010103043034,1,1,0,0,0,0,1,0,0,1,20170919
440030212002013,250056451021023,1,0,1,0,1,0,0,0,0,1,20170919
440030212002013,250056461011050,1,1,0,0,1,0,0,0,0,1,20170919
440030212002013,250277395004043,1,0,1,0,0,0,1,0,0,1,20170919
440030212002013,360470122003000,1,0,1,0,1,0,0,0,0,1,20170919
440030212002013,360610008003000,1,0,1,0,1,0,0,0,0,1,20170919
440030212002013,360610142006001,1,0,1,0,1,0,0,0,0,1,20170919
440030212002013,360610154007000,1,0,1,0,1,0,0,0,0,1,20170919
440030212002013,360610185003000,1,0,1,0,0,1,0,0,0,1,20170919
440030212002019,090117021002034,1,0,1,0,0,0,1,0,0,1,20170919
440030212002019,250056311001025,1,0,1,0,0,0,1,0,0,1,20170919
440030212003001,360070121033042,1,0,0,1,0,0,1,0,0,1,20170919
440030212003004,090118701002010,1,1,0,0,1,0,0,0,1,0,20170919
440030212003004,250056322002019,1,0,1,0,0,0,1,0,1,0,20170919
440030212003005,090091903023005,1,1,0,0,1,0,0,0,0,1,20170919
440030212003005,090159044002000,1,0,0,1,1,0,0,0,0,1,20170919
440030212003005,250056418003004,1,1,0,0,1,0,0,0,0,1,20170919
440030212003005,250277441015007,1,1,0,0,1,0,0,0,0,1,20170919
440030212003005,360239710001025,1,0,1,0,0,0,1,0,0,1,20170919
440030212003005,517000321281045,1,1,0,0,1,0,0,0,0,1,20170919
440030212003010,230190300003008,1,0,1,0,0,1,0,0,0,1,20170919
440030212003010,250056314002000,1,1,0,0,1,0,0,0,0,1,20170919
440030212003011,250056401005011,1,0,0,1,0,0,1,0,0,1,20170919
440030212003013,090117025002020,1,0,1,0,0,0,1,0,0,1,20170919
440030212003013,250056404001004,1,0,1,0,0,0,1,0,0,1,20170919
440030212003013,250056404002001,1,0,1,0,0,0,1,0,0,1,20170919
440030212003013,250056425001011,1,0,1,0,0,0,1,0,0,1,20170919
440030212003013,250056442004000,1,0,1,0,0,0,1,0,1,0,20170919
440030212003013,250277471021017,1,0,1,0,0,0,1,0,0,1,20170919
440030212003013,360470411001001,1,1,0,0,0,0,1,0,0,1,20170919
440030212003018,250056402004025,1,0,1,0,0,0,1,0,1,0,20170919
440030212003019,360610089005000,1,0,1,0,0,1,0,0,0,1,20170919
440030212003021,250214024002006,1,0,1,0,0,0,1,0,0,1,20170919
440030213001003,250056402003001,1,0,1,0,0,0,1,1,0,0,20170919
440030213001003,250056419002017,1,0,1,0,0,0,1,1,0,0,20170919
440030213001003,250056419002020,1,0,1,0,0,0,1,1,0,0,20170919
440030213001003,250173401001000,1,0,1,0,0,1,0,0,0,1,20170919
440030213001025,090034206004012,1,1,0,0,0,0,1,0,0,1,20170919
440030213001025,090034871001012,1,1,0,0,0,0,1,0,0,1,20170919
440030213001025,250056322002011,1,0,1,0,1,0,0,0,0,1,20170919
440030213001025,250056322004056,1,0,1,0,1,0,0,0,0,1,20170919
440030213001025,250056402004031,1,0,0,1,0,1,0,0,0,1,20170919
440030213001025,250056419002006,1,1,0,0,0,0,1,0,0,1,20170919
440030213001025,250056451021002,1,0,0,1,0,0,1,0,0,1,20170919
440030213001025,250056451022006,1,0,1,0,0,0,1,0,0,1,20170919
440030213001025,250056533015031,1,0,1,0,0,0,1,0,0,1,20170919
440030213001025,250173544002008,1,1,0,0,0,0,1,0,0,1,20170919
440030213001025,250235107006001,1,0,1,0,1,0,0,0,0,1,20170919
440030213001025,250235117011004,1,0,1,0,1,0,0,0,0,1,20170919
440030213002017,090034052004008,1,0,1,0,0,0,1,0,0,1,20170919
440030213002017,090034054012019,1,0,1,0,0,0,1,0,0,1,20170919
440030213002017,090034060022000,1,1,0,0,0,0,1,0,0,1,20170919
440030213002017,090034061001006,1,0,1,0,0,0,1,0,0,1,20170919
440030213002017,090034061004000,1,1,0,0,0,0,1,0,0,1,20170919
440030213002017,090034306011015,1,1,0,0,0,0,1,0,0,1,20170919
440030213002017,090034602041001,1,0,1,0,0,0,1,0,0,1,20170919
440030213002017,090034603012002,1,0,0,1,0,0,1,0,0,1,20170919
440030213002017,090034661022004,1,1,0,0,0,0,1,0,0,1,20170919
440030213002017,090034662012005,1,0,1,0,0,0,1,0,0,1,20170919
440030213002017,090034771024022,1,0,1,0,0,0,1,0,0,1,20170919
440030213002017,090117051011003,1,0,0,1,0,1,0,0,0,1,20170919
440030213002017,090118701004019,1,0,1,0,1,0,0,0,0,1,20170919
440030213002017,090159032002018,1,1,0,0,0,1,0,0,0,1,20170919
440030213002017,090159051003007,1,0,1,0,0,0,1,0,0,1,20170919
440030213002017,090159072001023,1,0,1,0,0,0,1,0,0,1,20170919
440030213002017,250010139001028,1,1,0,0,0,1,0,0,1,0,20170919
440030213002017,250056301011007,1,0,1,0,0,0,1,0,0,1,20170919
440030213002017,250056301012014,1,0,1,0,0,0,1,0,0,1,20170919
440030213002017,250056301022009,1,1,0,0,0,0,1,0,0,1,20170919
440030213002017,250056301023010,1,1,0,0,0,0,1,0,0,1,20170919
440030213002017,250056321002005,1,0,1,0,0,0,1,0,0,1,20170919
440030213002017,250056322003011,1,0,1,0,0,0,1,0,0,1,20170919
440030213002017,250056405001003,1,1,0,0,0,0,1,0,0,1,20170919
440030213002017,250056415002004,1,0,1,0,0,0,1,0,0,1,20170919
440030213002017,250056421001034,1,1,0,0,0,1,0,0,0,1,20170919
440030213002017,250056441022028,1,0,1,0,0,1,0,0,0,1,20170919
440030213002017,250056441022050,1,0,1,0,0,1,0,0,0,1,20170919
440030213002017,250056442001002,1,0,1,0,0,1,0,0,0,1,20170919
440030213002017,250056442001031,1,0,1,0,0,1,0,0,0,1,20170919
440030213002017,250056451022006,1,0,1,0,0,1,0,0,0,1,20170919
440030213002017,250056451031036,1,0,1,0,0,1,0,0,0,1,20170919
440030213002017,250056506003001,1,0,0,1,0,0,1,0,0,1,20170919
440030213002017,250056508003002,1,0,1,0,0,1,0,0,0,1,20170919
440030213002017,250056510022003,1,0,1,0,1,0,0,0,0,1,20170919
440030213002017,250056512002024,1,0,1,0,0,0,1,0,1,0,20170919
440030213002017,250056541001024,1,0,1,0,1,0,0,0,0,1,20170919
440030213002017,250138023002017,1,0,1,0,1,0,0,0,0,1,20170919
440030213002017,250173371023000,1,0,1,0,0,0,1,0,0,1,20170919
440030213002017,250214061022004,1,0,1,0,0,1,0,0,0,1,20170919
440030213002017,250214422024019,1,0,1,0,0,0,1,0,0,1,20170919
