"Residence","Residence State","Residence FIPS","Workplace","Workplace State","Workplace FIPS","Year","Variable","Measure Type","Value"
"Somers","NY",3611968308,"Wilton","CT",900186370,2014,"Commuters","Number",25
"Somers","CT",901369220,"Simsbury","CT",900368940,2014,"Commuters","Number",24
"Somers","CT",901369220,"Southington","CT",900370550,2014,"Commuters","Number",24
"Somers","CT",901369220,"Wallingford","CT",900978740,2014,"Commuters","Number",24
"Somers","NY",3611968308,"Ridgefield","CT",900163970,2014,"Commuters","Number",23
"Somers","CT",901369220,"Stamford","CT",900173070,2014,"Commuters","Number",20
"Somers","CT",901369220,"Cheshire","CT",900914160,2014,"Commuters","Number",19
"Somers","CT",901369220,"Montville","CT",901148900,2014,"Commuters","Number",19
"Somers","CT",901369220,"Shelton","CT",900168170,2014,"Commuters","Number",19
"Somers","CT",901369220,"Windham","CT",901586790,2014,"Commuters","Number",19
"Somers","CT",901369220,"Groton","CT",901134250,2014,"Commuters","Number",18
"Somers","CT",901369220,"Hampden","MA",2501328075,2014,"Commuters","Number",18
"Somers","CT",901369220,"Southbridge","MA",2502763345,2014,"Commuters","Number",18
"Somers","CT",901369220,"Waterford","CT",901180280,2014,"Commuters","Number",18
"Somers","CT",901369220,"Bristol","CT",900308490,2014,"Commuters","Number",17
"Somers","CT",901369220,"Granby","CT",900332640,2014,"Commuters","Number",17
"Somers","CT",901369220,"Killingly","CT",901540500,2014,"Commuters","Number",17
"Somers","CT",901369220,"Willington","CT",901385950,2014,"Commuters","Number",17
"Somers","CT",901369220,"Norwich","CT",901156270,2014,"Commuters","Number",16
"Somers","CT",901369220,"Plainville","CT",900360120,2014,"Commuters","Number",16
"Somers","NY",3611968308,"Brookfield","CT",900108980,2014,"Commuters","Number",15
"Somers","CT",901369220,"Holyoke","MA",2501330840,2014,"Commuters","Number",15
"Somers","CT",901369220,"Norwalk","CT",900156060,2014,"Commuters","Number",15
"Somers","CT",901369220,"Wethersfield","CT",900384900,2014,"Commuters","Number",14
"Somers","CT",901369220,"Cromwell","CT",900718080,2014,"Commuters","Number",13
"Somers","NY",3611968308,"New Canaan","CT",900150580,2014,"Commuters","Number",13
"Somers","NY",3611968308,"Darien","CT",900118850,2014,"Commuters","Number",12
"Somers","CT",901369220,"Fairfield","CT",900126620,2014,"Commuters","Number",12
"Somers","CT",901369220,"Milford","CT",900947535,2014,"Commuters","Number",12
"Somers","CT",901369220,"Northampton","MA",2501546330,2014,"Commuters","Number",12
"Somers","CT",901369220,"Westfield","MA",2501376030,2014,"Commuters","Number",12
"Somers","CT",901369220,"North Haven","CT",900954870,2014,"Commuters","Number",11
"Somers","CT",901369220,"Avon","CT",900302060,2014,"Commuters","Number",10
"Somers","CT",901369220,"Danbury","CT",900118500,2014,"Commuters","Number",10
"Somers","NY",3611968308,"Hartford","CT",900337070,2014,"Commuters","Number",10
"Somers","CT",901369220,"Ledyard","CT",901142600,2014,"Commuters","Number",10
"Somers","NY",3611968308,"Bethel","CT",900104720,2014,"Commuters","Number",9
"Somers","NY",3611968308,"Bridgeport","CT",900108070,2014,"Commuters","Number",9
"Somers","CT",901369220,"Marlborough","MA",2501738715,2014,"Commuters","Number",9
"Somers","CT",901369220,"Monson","MA",2501342145,2014,"Commuters","Number",9
"Somers","CT",901369220,"Newton","MA",2501745560,2014,"Commuters","Number",9
"Somers","CT",901369220,"Putnam","CT",901562710,2014,"Commuters","Number",9
"Somers","CT",901369220,"Stratford","CT",900174190,2014,"Commuters","Number",9
"Somers","CT",901369220,"Torrington","CT",900576570,2014,"Commuters","Number",9
"Somers","NY",3611968308,"Waterbury","CT",900980070,2014,"Commuters","Number",9
"Somers","CT",901369220,"Westborough","MA",2502775015,2014,"Commuters","Number",9
"Somers","CT",901369220,"Woburn","MA",2501781035,2014,"Commuters","Number",9
"Somers","CT",901369220,"Bridgeport","CT",900108070,2014,"Commuters","Number",8
"Somers","NY",3611968308,"Fairfield","CT",900126620,2014,"Commuters","Number",8
"Somers","CT",901369220,"Hamden","CT",900935650,2014,"Commuters","Number",8
"Somers","CT",901369220,"New London","CT",901152350,2014,"Commuters","Number",8
"Somers","NY",3611968308,"New Milford","CT",900552630,2014,"Commuters","Number",8
"Somers","CT",901369220,"Orange","CT",900957600,2014,"Commuters","Number",8
"Somers","CT",901369220,"Southbury","CT",900969640,2014,"Commuters","Number",8
"Somers","CT",901369220,"Coventry","CT",901317800,2014,"Commuters","Number",7
"Somers","NY",3611968308,"Farmington","CT",900327600,2014,"Commuters","Number",7
"Somers","CT",901369220,"Guilford","CT",900934950,2014,"Commuters","Number",7
"Somers","CT",901369220,"Naugatuck","CT",900949950,2014,"Commuters","Number",7
"Somers","CT",901369220,"Belchertown","MA",2501504825,2014,"Commuters","Number",6
"Somers","CT",901369220,"Braintree","MA",2502107740,2014,"Commuters","Number",6
"Somers","CT",901369220,"Brookline","MA",2502109175,2014,"Commuters","Number",6
"Somers","CT",901369220,"Cambridge","MA",2501711000,2014,"Commuters","Number",6
"Somers","CT",901369220,"Charlton","MA",2502712715,2014,"Commuters","Number",6
"Somers","CT",901369220,"Dartmouth","MA",2500516425,2014,"Commuters","Number",6
"Somers","CT",901369220,"Dudley","MA",2502717685,2014,"Commuters","Number",6
"Somers","CT",901369220,"Fall River","MA",2500523000,2014,"Commuters","Number",6
"Somers","CT",901369220,"Fitchburg","MA",2502723875,2014,"Commuters","Number",6
"Somers","CT",901369220,"Foxborough","MA",2502124820,2014,"Commuters","Number",6
"Somers","CT",901369220,"Greenwich","CT",900133620,2014,"Commuters","Number",6
"Somers","CT",901369220,"Hingham","MA",2502330210,2014,"Commuters","Number",6
"Somers","CT",901369220,"Lexington","MA",2501735215,2014,"Commuters","Number",6
"Somers","NY",3611968308,"Meriden","CT",900946520,2014,"Commuters","Number",6
"Somers","CT",901369220,"Needham","MA",2502144105,2014,"Commuters","Number",6
"Somers","CT",901369220,"Newburyport","MA",2500945245,2014,"Commuters","Number",6
"Somers","NY",3611968308,"New Haven","CT",900952070,2014,"Commuters","Number",6
"Somers","CT",901369220,"Pittsfield","MA",2500353960,2014,"Commuters","Number",6
"Somers","NY",3611968308,"Redding","CT",900163480,2014,"Commuters","Number",6
"Somers","CT",901369220,"Shirley","MA",2501761590,2014,"Commuters","Number",6
"Somers","CT",901369220,"Southwick","MA",2501365825,2014,"Commuters","Number",6
"Somers","NY",3611968308,"Stratford","CT",900174190,2014,"Commuters","Number",6
"Somers","CT",901369220,"Sturbridge","MA",2502768155,2014,"Commuters","Number",6
"Somers","CT",901369220,"Wilmington","MA",2501780230,2014,"Commuters","Number",6
"Somers","CT",901369220,"Wrentham","MA",2502182315,2014,"Commuters","Number",6
"Somers","CT",901369220,"Brooklyn","CT",901509190,2014,"Commuters","Number",5
"Somers","CT",901369220,"Derby","CT",900919550,2014,"Commuters","Number",5
"Somers","CT",901369220,"East Lyme","CT",901123400,2014,"Commuters","Number",5
"Somers","CT",901369220,"Hebron","CT",901337910,2014,"Commuters","Number",5
"Somers","CT",901369220,"Lisbon","CT",901143230,2014,"Commuters","Number",5
"Somers","NY",3611968308,"Milford","CT",900947535,2014,"Commuters","Number",5
"Somers","NY",3611968308,"Orange","CT",900957600,2014,"Commuters","Number",5
"Somers","NY",3611968308,"Rocky Hill","CT",900365370,2014,"Commuters","Number",5
"Somers","NY",3611968308,"West Hartford","CT",900382590,2014,"Commuters","Number",5
"Somers","CT",901369220,"West Haven","CT",900982870,2014,"Commuters","Number",5
"Somers","CT",901369220,"Westport","CT",900183500,2014,"Commuters","Number",5
"Somers","CT",901369220,"Branford","CT",900907310,2014,"Commuters","Number",4
"Somers","NY",3611968308,"Bristol","CT",900308490,2014,"Commuters","Number",4
"Somers","CT",901369220,"Canton","CT",900312270,2014,"Commuters","Number",4
"Somers","CT",901369220,"Clinton","CT",900715350,2014,"Commuters","Number",4
"Somers","CT",901369220,"Colchester","CT",901115910,2014,"Commuters","Number",4
"Somers","CT",901369220,"Durham","CT",900720810,2014,"Commuters","Number",4
"Somers","NY",3611968308,"East Hartford","CT",900322630,2014,"Commuters","Number",4
"Somers","NY",3611968308,"Hamden","CT",900935650,2014,"Commuters","Number",4
"Somers","CT",901369220,"Middlefield","CT",900747080,2014,"Commuters","Number",4
"Somers","NY",3611968308,"New Fairfield","CT",900150860,2014,"Commuters","Number",4
"Somers","NY",3611968308,"Newtown","CT",900152980,2014,"Commuters","Number",4
"Somers","NY",3611968308,"North Haven","CT",900954870,2014,"Commuters","Number",4
"Somers","CT",901369220,"Plainfield","CT",901559980,2014,"Commuters","Number",4
"Somers","CT",901369220,"Pomfret","CT",901561030,2014,"Commuters","Number",4
"Somers","CT",901369220,"Portland","CT",900761800,2014,"Commuters","Number",4
"Somers","CT",901369220,"Ridgefield","CT",900163970,2014,"Commuters","Number",4
"Somers","NY",3611968308,"Shelton","CT",900168170,2014,"Commuters","Number",4
"Somers","CT",901369220,"Andover","CT",901301080,2014,"Commuters","Number",3
"Somers","CT",901369220,"Ashland","MA",2501702130,2014,"Commuters","Number",3
"Somers","CT",901369220,"Auburn","MA",2502702760,2014,"Commuters","Number",3
"Somers","CT",901369220,"Bedford","MA",2501704615,2014,"Commuters","Number",3
"Somers","CT",901369220,"Billerica","MA",2501705805,2014,"Commuters","Number",3
"Somers","CT",901369220,"Burlington","MA",2501709840,2014,"Commuters","Number",3
"Somers","CT",901369220,"Chelsea","MA",2502513205,2014,"Commuters","Number",3
"Somers","CT",901369220,"Chester","CT",900714300,2014,"Commuters","Number",3
"Somers","CT",901369220,"Dedham","MA",2502116495,2014,"Commuters","Number",3
"Somers","CT",901369220,"East Brookfield","MA",2502718560,2014,"Commuters","Number",3
"Somers","CT",901369220,"Eastford","CT",901521860,2014,"Commuters","Number",3
"Somers","CT",901369220,"Easton","MA",2500520100,2014,"Commuters","Number",3
"Somers","CT",901369220,"Edgartown","MA",2500721150,2014,"Commuters","Number",3
"Somers","NY",3611968308,"Enfield","CT",900325990,2014,"Commuters","Number",3
"Somers","CT",901369220,"Freetown","MA",2500525240,2014,"Commuters","Number",3
"Somers","NY",3611968308,"Glastonbury","CT",900331240,2014,"Commuters","Number",3
"Somers","CT",901369220,"Grafton","MA",2502726430,2014,"Commuters","Number",3
"Somers","CT",901369220,"Hadley","MA",2501527690,2014,"Commuters","Number",3
"Somers","CT",901369220,"Harwich","MA",2500129020,2014,"Commuters","Number",3
"Somers","CT",901369220,"Hopkinton","MA",2501731085,2014,"Commuters","Number",3
"Somers","CT",901369220,"Ipswich","MA",2500932310,2014,"Commuters","Number",3
"Somers","CT",901369220,"Lee","MA",2500334655,2014,"Commuters","Number",3
"Somers","CT",901369220,"Litchfield","CT",900543370,2014,"Commuters","Number",3
"Somers","CT",901369220,"Lynn","MA",2500937490,2014,"Commuters","Number",3
"Somers","CT",901369220,"Lynnfield","MA",2500937560,2014,"Commuters","Number",3
"Somers","NY",3611968308,"Manchester","CT",900344700,2014,"Commuters","Number",3
"Somers","CT",901369220,"Mansfield","MA",2500538225,2014,"Commuters","Number",3
"Somers","CT",901369220,"Medford","MA",2501739835,2014,"Commuters","Number",3
"Somers","CT",901369220,"Methuen","MA",2500940710,2014,"Commuters","Number",3
"Somers","CT",901369220,"New Bedford","MA",2500545000,2014,"Commuters","Number",3
"Somers","NY",3611968308,"Newington","CT",900352140,2014,"Commuters","Number",3
"Somers","CT",901369220,"New Milford","CT",900552630,2014,"Commuters","Number",3
"Somers","CT",901369220,"North Attleborough","MA",2500546575,2014,"Commuters","Number",3
"Somers","CT",901369220,"Northborough","MA",2502746820,2014,"Commuters","Number",3
"Somers","CT",901369220,"North Reading","MA",2501748955,2014,"Commuters","Number",3
"Somers","CT",901369220,"Norwood","MA",2502150250,2014,"Commuters","Number",3
"Somers","CT",901369220,"Old Saybrook","CT",900757320,2014,"Commuters","Number",3
"Somers","CT",901369220,"Oxford","MA",2502751825,2014,"Commuters","Number",3
"Somers","CT",901369220,"Rockland","MA",2502357775,2014,"Commuters","Number",3
"Somers","CT",901369220,"Salem","CT",901166210,2014,"Commuters","Number",3
"Somers","CT",901369220,"Sherborn","MA",2501761380,2014,"Commuters","Number",3
"Somers","CT",901369220,"Somerville","MA",2501762535,2014,"Commuters","Number",3
"Somers","CT",901369220,"Southborough","MA",2502763165,2014,"Commuters","Number",3
"Somers","NY",3611968308,"Southbury","CT",900969640,2014,"Commuters","Number",3
"Somers","CT",901369220,"South Hadley","MA",2501564145,2014,"Commuters","Number",3
"Somers","CT",901369220,"Taunton","MA",2500569170,2014,"Commuters","Number",3
"Somers","CT",901369220,"Tewksbury","MA",2501769415,2014,"Commuters","Number",3
"Somers","CT",901369220,"Trumbull","CT",900177200,2014,"Commuters","Number",3
"Somers","CT",901369220,"Tyngsborough","MA",2501771025,2014,"Commuters","Number",3
"Somers","NY",3611968308,"Wallingford","CT",900978740,2014,"Commuters","Number",3
"Somers","CT",901369220,"Waltham","MA",2501772600,2014,"Commuters","Number",3
"Somers","CT",901369220,"Watertown","CT",900580490,2014,"Commuters","Number",3
"Somers","CT",901369220,"Watertown","MA",2501773440,2014,"Commuters","Number",3
"Somers","CT",901369220,"Webster","MA",2502773895,2014,"Commuters","Number",3
"Somers","CT",901369220,"Wellesley","MA",2502174175,2014,"Commuters","Number",3
"Somers","CT",901369220,"Weymouth","MA",2502178972,2014,"Commuters","Number",3
"Somers","CT",901369220,"Wilton","CT",900186370,2014,"Commuters","Number",3
"Somers","CT",901369220,"Winchester","CT",900586440,2014,"Commuters","Number",3
"Somers","CT",901369220,"Woodstock","CT",901588190,2014,"Commuters","Number",3
"Somers","CT",901369220,"Bolton","CT",901306260,2014,"Commuters","Number",2
"Somers","CT",901369220,"Brookfield","CT",900108980,2014,"Commuters","Number",2
"Somers","CT",901369220,"Columbia","CT",901316400,2014,"Commuters","Number",2
"Somers","CT",901369220,"Darien","CT",900118850,2014,"Commuters","Number",2
"Somers","CT",901369220,"East Haven","CT",900922910,2014,"Commuters","Number",2
"Somers","NY",3611968308,"East Windsor","CT",900324800,2014,"Commuters","Number",2
"Somers","CT",901369220,"Franklin","CT",901129910,2014,"Commuters","Number",2
"Somers","NY",3611968308,"Granby","CT",900332640,2014,"Commuters","Number",2
"Somers","CT",901369220,"Lebanon","CT",901142390,2014,"Commuters","Number",2
"Somers","NY",3611968308,"Lisbon","CT",901143230,2014,"Commuters","Number",2
"Somers","CT",901369220,"Madison","CT",900944560,2014,"Commuters","Number",2
"Somers","CT",901369220,"Marlborough","CT",900345820,2014,"Commuters","Number",2
"Somers","NY",3611968308,"Middlebury","CT",900946940,2014,"Commuters","Number",2
"Somers","NY",3611968308,"Monroe","CT",900148620,2014,"Commuters","Number",2
"Somers","CT",901369220,"Morris","CT",900549460,2014,"Commuters","Number",2
"Somers","NY",3611968308,"Naugatuck","CT",900949950,2014,"Commuters","Number",2
"Somers","NY",3611968308,"New Britain","CT",900350440,2014,"Commuters","Number",2
"Somers","CT",901369220,"New Fairfield","CT",900150860,2014,"Commuters","Number",2
"Somers","CT",901369220,"North Stonington","CT",901155500,2014,"Commuters","Number",2
"Somers","NY",3611968308,"Simsbury","CT",900368940,2014,"Commuters","Number",2
"Somers","CT",901369220,"Stonington","CT",901173770,2014,"Commuters","Number",2
"Somers","NY",3611968308,"Torrington","CT",900576570,2014,"Commuters","Number",2
"Somers","NY",3611968308,"Trumbull","CT",900177200,2014,"Commuters","Number",2
"Somers","CT",901369220,"Voluntown","CT",901178600,2014,"Commuters","Number",2
"Somers","NY",3611968308,"West Haven","CT",900982870,2014,"Commuters","Number",2
"Somers","CT",901369220,"Ansonia","CT",900901220,2014,"Commuters","Number",1
"Somers","CT",901369220,"Ashford","CT",901501430,2014,"Commuters","Number",1
"Somers","CT",901369220,"Barkhamsted","CT",900502760,2014,"Commuters","Number",1
"Somers","CT",901369220,"Bozrah","CT",901106820,2014,"Commuters","Number",1
"Somers","NY",3611968308,"Branford","CT",900907310,2014,"Commuters","Number",1
"Somers","CT",901369220,"Burlington","CT",900310100,2014,"Commuters","Number",1
"Somers","CT",901369220,"Canterbury","CT",901512130,2014,"Commuters","Number",1
"Somers","NY",3611968308,"Clinton","CT",900715350,2014,"Commuters","Number",1
"Somers","CT",901369220,"East Haddam","CT",900722280,2014,"Commuters","Number",1
"Somers","CT",901369220,"East Hampton","CT",900722490,2014,"Commuters","Number",1
"Somers","NY",3611968308,"East Haven","CT",900922910,2014,"Commuters","Number",1
"Somers","CT",901369220,"Essex","CT",900726270,2014,"Commuters","Number",1
"Somers","NY",3611968308,"Guilford","CT",900934950,2014,"Commuters","Number",1
"Somers","NY",3611968308,"Haddam","CT",900735230,2014,"Commuters","Number",1
"Somers","CT",901369220,"Haddam","CT",900735230,2014,"Commuters","Number",1
"Somers","NY",3611968308,"Kent","CT",900540290,2014,"Commuters","Number",1
"Somers","NY",3611968308,"Killingly","CT",901540500,2014,"Commuters","Number",1
"Somers","NY",3611968308,"Ledyard","CT",901142600,2014,"Commuters","Number",1
"Somers","NY",3611968308,"Litchfield","CT",900543370,2014,"Commuters","Number",1
"Somers","CT",901369220,"Middlebury","CT",900946940,2014,"Commuters","Number",1
"Somers","NY",3611968308,"Middletown","CT",900747360,2014,"Commuters","Number",1
"Somers","CT",901369220,"Monroe","CT",900148620,2014,"Commuters","Number",1
"Somers","CT",901369220,"New Hartford","CT",900551350,2014,"Commuters","Number",1
"Somers","CT",901369220,"Newtown","CT",900152980,2014,"Commuters","Number",1
"Somers","CT",901369220,"Norfolk","CT",900553470,2014,"Commuters","Number",1
"Somers","NY",3611968308,"North Branford","CT",900953890,2014,"Commuters","Number",1
"Somers","CT",901369220,"North Branford","CT",900953890,2014,"Commuters","Number",1
"Somers","NY",3611968308,"North Canaan","CT",900554030,2014,"Commuters","Number",1
"Somers","CT",901369220,"North Canaan","CT",900554030,2014,"Commuters","Number",1
"Somers","NY",3611968308,"Norwich","CT",901156270,2014,"Commuters","Number",1
"Somers","CT",901369220,"Old Lyme","CT",901157040,2014,"Commuters","Number",1
"Somers","CT",901369220,"Plymouth","CT",900560750,2014,"Commuters","Number",1
"Somers","CT",901369220,"Preston","CT",901162150,2014,"Commuters","Number",1
"Somers","CT",901369220,"Prospect","CT",900962290,2014,"Commuters","Number",1
"Somers","NY",3611968308,"Seymour","CT",900967610,2014,"Commuters","Number",1
"Somers","CT",901369220,"Seymour","CT",900967610,2014,"Commuters","Number",1
"Somers","NY",3611968308,"Sherman","CT",900168310,2014,"Commuters","Number",1
"Somers","CT",901369220,"Sterling","CT",901573420,2014,"Commuters","Number",1
"Somers","NY",3611968308,"Stonington","CT",901173770,2014,"Commuters","Number",1
"Somers","NY",3611968308,"Suffield","CT",900374540,2014,"Commuters","Number",1
"Somers","CT",901369220,"Thomaston","CT",900575730,2014,"Commuters","Number",1
"Somers","CT",901369220,"Thompson","CT",901575870,2014,"Commuters","Number",1
"Somers","CT",901369220,"Union","CT",901377830,2014,"Commuters","Number",1
"Somers","NY",3611968308,"Vernon","CT",901378250,2014,"Commuters","Number",1
"Somers","NY",3611968308,"Watertown","CT",900580490,2014,"Commuters","Number",1
"Somers","CT",901369220,"Westbrook","CT",900781680,2014,"Commuters","Number",1
"Somers","NY",3611968308,"Windsor","CT",900387000,2014,"Commuters","Number",1
"Somers","NY",3611968308,"Windsor Locks","CT",900387070,2014,"Commuters","Number",1
"Somers","CT",901369220,"Wolcott","CT",900987560,2014,"Commuters","Number",1
"Somers","CT",901369220,"Woodbridge","CT",900987700,2014,"Commuters","Number",1
"Somers","CT",901369220,"Woodbury","CT",900587910,2014,"Commuters","Number",1
"Somerset","MA",2500562430,"Groton","CT",901134250,2014,"Commuters","Number",3
"Somerset","MA",2500562430,"East Granby","CT",900322070,2014,"Commuters","Number",1
"Somerset","MA",2500562430,"Enfield","CT",900325990,2014,"Commuters","Number",1
"Somerset","MA",2500562430,"Franklin","CT",901129910,2014,"Commuters","Number",1
"Somerset","MA",2500562430,"Griswold","CT",901133900,2014,"Commuters","Number",1
"Somerset","MA",2500562430,"Guilford","CT",900934950,2014,"Commuters","Number",1
"Somerset","MA",2500562430,"Hartford","CT",900337070,2014,"Commuters","Number",1
"Somerset","MA",2500562430,"Killingly","CT",901540500,2014,"Commuters","Number",1
"Somerset","MA",2500562430,"New Hartford","CT",900551350,2014,"Commuters","Number",1
"Somerset","MA",2500562430,"Norwich","CT",901156270,2014,"Commuters","Number",1
"Somerset","MA",2500562430,"Pomfret","CT",901561030,2014,"Commuters","Number",1
"Somerset","MA",2500562430,"Portland","CT",900761800,2014,"Commuters","Number",1
"Somerset","MA",2500562430,"Stonington","CT",901173770,2014,"Commuters","Number",1
"Somerset","MA",2500562430,"Westbrook","CT",900781680,2014,"Commuters","Number",1
"Somerset","MA",2500562430,"Wethersfield","CT",900384900,2014,"Commuters","Number",1
"Somerset","MA",2500562430,"Windham","CT",901586790,2014,"Commuters","Number",1
"Somerset","MA",2500562430,"Woodbridge","CT",900987700,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"New Haven","CT",900952070,2014,"Commuters","Number",12
"Somerville","MA",2501762535,"Hartford","CT",900337070,2014,"Commuters","Number",7
"Somerville","MA",2501762535,"Stamford","CT",900173070,2014,"Commuters","Number",7
"Somerville","MA",2501762535,"Wilton","CT",900186370,2014,"Commuters","Number",5
"Somerville","MA",2501762535,"Middletown","CT",900747360,2014,"Commuters","Number",4
"Somerville","MA",2501762535,"Danbury","CT",900118500,2014,"Commuters","Number",3
"Somerville","MA",2501762535,"Montville","CT",901148900,2014,"Commuters","Number",3
"Somerville","MA",2501762535,"Newington","CT",900352140,2014,"Commuters","Number",3
"Somerville","MA",2501762535,"West Hartford","CT",900382590,2014,"Commuters","Number",3
"Somerville","MA",2501762535,"Cheshire","CT",900914160,2014,"Commuters","Number",2
"Somerville","MA",2501762535,"Groton","CT",901134250,2014,"Commuters","Number",2
"Somerville","MA",2501762535,"North Haven","CT",900954870,2014,"Commuters","Number",2
"Somerville","MA",2501762535,"Norwich","CT",901156270,2014,"Commuters","Number",2
"Somerville","MA",2501762535,"Shelton","CT",900168170,2014,"Commuters","Number",2
"Somerville","MA",2501762535,"Stafford","CT",901372090,2014,"Commuters","Number",2
"Somerville","MA",2501762535,"Ansonia","CT",900901220,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"Bloomfield","CT",900305910,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"Branford","CT",900907310,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"Bridgeport","CT",900108070,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"Cromwell","CT",900718080,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"East Hartford","CT",900322630,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"East Haven","CT",900922910,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"Farmington","CT",900327600,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"Glastonbury","CT",900331240,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"Haddam","CT",900735230,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"Lisbon","CT",901143230,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"Madison","CT",900944560,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"Middlefield","CT",900747080,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"Milford","CT",900947535,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"New Britain","CT",900350440,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"New Milford","CT",900552630,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"Newtown","CT",900152980,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"Old Saybrook","CT",900757320,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"South Windsor","CT",900371390,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"Stonington","CT",901173770,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"Torrington","CT",900576570,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"Vernon","CT",901378250,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"Voluntown","CT",901178600,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"Waterbury","CT",900980070,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"Westport","CT",900183500,2014,"Commuters","Number",1
"Somerville","MA",2501762535,"Windsor Locks","CT",900387070,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"New Haven","CT",900952070,2014,"Commuters","Number",113
"Southampton","NY",3610368473,"Bridgeport","CT",900108070,2014,"Commuters","Number",86
"Southampton","NY",3610368473,"Norwalk","CT",900156060,2014,"Commuters","Number",76
"Southampton","NY",3610368473,"Fairfield","CT",900126620,2014,"Commuters","Number",61
"Southampton","NY",3610368473,"Stratford","CT",900174190,2014,"Commuters","Number",46
"Southampton","NY",3610368473,"Groton","CT",901134250,2014,"Commuters","Number",44
"Southampton","NY",3610368473,"Meriden","CT",900946520,2014,"Commuters","Number",44
"Southampton","NY",3610368473,"Middletown","CT",900747360,2014,"Commuters","Number",43
"Southampton","MA",2501562745,"Hartford","CT",900337070,2014,"Commuters","Number",37
"Southampton","NY",3610368473,"New London","CT",901152350,2014,"Commuters","Number",36
"Southampton","MA",2501562745,"Enfield","CT",900325990,2014,"Commuters","Number",35
"Southampton","NY",3610368473,"Hamden","CT",900935650,2014,"Commuters","Number",35
"Southampton","NY",3610368473,"Milford","CT",900947535,2014,"Commuters","Number",32
"Southampton","NY",3610368473,"Waterford","CT",901180280,2014,"Commuters","Number",32
"Southampton","NY",3610368473,"West Haven","CT",900982870,2014,"Commuters","Number",30
"Southampton","NY",3610368473,"Wallingford","CT",900978740,2014,"Commuters","Number",27
"Southampton","NY",3610368473,"Norwich","CT",901156270,2014,"Commuters","Number",25
"Southampton","NY",3610368473,"Waterbury","CT",900980070,2014,"Commuters","Number",25
"Southampton","NY",3610368473,"Montville","CT",901148900,2014,"Commuters","Number",23
"Southampton","NY",3610368473,"Cheshire","CT",900914160,2014,"Commuters","Number",21
"Southampton","NY",3610368473,"East Lyme","CT",901123400,2014,"Commuters","Number",21
"Southampton","NY",3610368473,"Shelton","CT",900168170,2014,"Commuters","Number",21
"Southampton","NY",3610368473,"Madison","CT",900944560,2014,"Commuters","Number",20
"Southampton","NY",3610368473,"North Haven","CT",900954870,2014,"Commuters","Number",20
"Southampton","NY",3610368473,"Stonington","CT",901173770,2014,"Commuters","Number",20
"Southampton","NY",3610368473,"Guilford","CT",900934950,2014,"Commuters","Number",19
"Southampton","NY",3610368473,"Orange","CT",900957600,2014,"Commuters","Number",19
"Southampton","NY",3610368473,"Westport","CT",900183500,2014,"Commuters","Number",18
"Southampton","NY",3610368473,"Branford","CT",900907310,2014,"Commuters","Number",17
"Southampton","NY",3610368473,"Rocky Hill","CT",900365370,2014,"Commuters","Number",17
"Southampton","MA",2501562745,"Windsor","CT",900387000,2014,"Commuters","Number",17
"Southampton","NY",3610368473,"Berlin","CT",900304300,2014,"Commuters","Number",16
"Southampton","NY",3610368473,"East Haven","CT",900922910,2014,"Commuters","Number",16
"Southampton","NY",3610368473,"Hartford","CT",900337070,2014,"Commuters","Number",16
"Southampton","NY",3610368473,"Wilton","CT",900186370,2014,"Commuters","Number",16
"Southampton","NY",3610368473,"Glastonbury","CT",900331240,2014,"Commuters","Number",15
"Southampton","NY",3610368473,"Wethersfield","CT",900384900,2014,"Commuters","Number",15
"Southampton","NY",3610368473,"Ledyard","CT",901142600,2014,"Commuters","Number",14
"Southampton","NY",3610368473,"Naugatuck","CT",900949950,2014,"Commuters","Number",14
"Southampton","NY",3610368473,"Old Lyme","CT",901157040,2014,"Commuters","Number",14
"Southampton","NY",3610368473,"Trumbull","CT",900177200,2014,"Commuters","Number",14
